tahun,nama_kota,nama_kecamatan,nama_kelurahan,jenis_disabilitas,jenis_kelamin,jumlah
2017,JAKARTA SELATAN,PANCORAN,CIKOKO,Cacat Fisik,Perempuan,1
2017,JAKARTA SELATAN,PANCORAN,CIKOKO,Cacat Fisik dan Mental,Perempuan,1
2017,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Cacat Fisik,Perempuan,4
2017,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Cacat Fisik dan Mental,Perempuan,
2017,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Cacat Lainnya,Perempuan,2
2017,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Cacat Mental/Jiwa,Perempuan,2
2017,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Cacat Netra/Buta,Perempuan,1
2017,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Cacat Rungu/Wicara,Perempuan,3
2017,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Cacat Lainnya,Perempuan,1
2017,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Cacat Mental/Jiwa,Perempuan,2
2017,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Cacat Fisik,Perempuan,23
2017,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Cacat Fisik dan Mental,Perempuan,
2017,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Cacat Lainnya,Perempuan,2
2017,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Cacat Netra/Buta,Perempuan,1
2017,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Cacat Fisik,Perempuan,2
2017,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Cacat Lainnya,Perempuan,4
2017,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Cacat Fisik,Perempuan,
2017,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Cacat Fisik dan Mental,Perempuan,1
2017,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Cacat Lainnya,Perempuan,2
2017,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Cacat Netra/Buta,Perempuan,1
2017,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Cacat Fisik,Perempuan,
2017,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Cacat Mental/Jiwa,Perempuan,3
2017,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Cacat Rungu/Wicara,Perempuan,
2017,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Cacat Fisik,Perempuan,1
2017,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Cacat Rungu/Wicara,Perempuan,
2017,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Cacat Fisik,Perempuan,
2017,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Cacat Lainnya,Perempuan,1
2017,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Cacat Mental/Jiwa,Perempuan,2
2017,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Cacat Fisik,Perempuan,3
2017,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Cacat Fisik dan Mental,Perempuan,1
2017,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Cacat Lainnya,Perempuan,7
2017,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Cacat Netra/Buta,Perempuan,
2017,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Cacat Fisik,Perempuan,1
2017,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Cacat Fisik dan Mental,Perempuan,1
2017,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Cacat Lainnya,Perempuan,2
2017,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Cacat Fisik,Perempuan,1
2017,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Cacat Fisik dan Mental,Perempuan,
2017,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Cacat Lainnya,Perempuan,2
2017,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Cacat Fisik,Perempuan,9
2017,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Cacat Fisik dan Mental,Perempuan,
2017,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Cacat Lainnya,Perempuan,4
2017,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Cacat Mental/Jiwa,Perempuan,4
2017,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Cacat Netra/Buta,Perempuan,
2017,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Cacat Fisik,Perempuan,
2017,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Cacat Fisik dan Mental,Perempuan,1
2017,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Cacat Lainnya,Perempuan,3
2017,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Cacat Netra/Buta,Perempuan,
2017,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Cacat Rungu/Wicara,Perempuan,
2017,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Cacat Lainnya,Perempuan,1
2017,JAKARTA TIMUR,MATRAMAN,PALMERIAM,Cacat Fisik,Perempuan,1
2017,JAKARTA TIMUR,MATRAMAN,PALMERIAM,Cacat Fisik dan Mental,Perempuan,1
2017,JAKARTA TIMUR,MATRAMAN,PALMERIAM,Cacat Lainnya,Perempuan,
2017,JAKARTA TIMUR,MATRAMAN,PALMERIAM,Cacat Mental/Jiwa,Perempuan,2
2017,JAKARTA TIMUR,MATRAMAN,PALMERIAM,Cacat Netra/Buta,Perempuan,
2017,JAKARTA TIMUR,MATRAMAN,PALMERIAM,Cacat Rungu/Wicara,Perempuan,
2017,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Cacat Fisik,Perempuan,1
2017,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Cacat Fisik dan Mental,Perempuan,
2017,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Cacat Fisik,Perempuan,1
2017,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Cacat Lainnya,Perempuan,
2017,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Cacat Netra/Buta,Perempuan,1
2017,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Cacat Fisik,Perempuan,3
2017,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Cacat Lainnya,Perempuan,1
2017,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Cacat Fisik,Perempuan,
2017,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Cacat Lainnya,Perempuan,3
2017,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Cacat Netra/Buta,Perempuan,
2017,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Cacat Fisik,Perempuan,1
2017,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Cacat Lainnya,Perempuan,
2017,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Cacat Mental/Jiwa,Perempuan,3
2017,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Cacat Fisik,Perempuan,1
2017,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Cacat Lainnya,Perempuan,1
2017,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Cacat Mental/Jiwa,Perempuan,2
2017,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,Cacat Fisik,Perempuan,
2017,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,Cacat Fisik dan Mental,Perempuan,
2017,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,Cacat Lainnya,Perempuan,
2017,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA TIMUR,PULO GADUNG,JATI,Cacat Fisik,Perempuan,1
2017,JAKARTA TIMUR,PULO GADUNG,JATI,Cacat Fisik dan Mental,Perempuan,1
2017,JAKARTA TIMUR,PULO GADUNG,JATI,Cacat Lainnya,Perempuan,1
2017,JAKARTA TIMUR,PULO GADUNG,JATI,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Cacat Fisik,Perempuan,2
2017,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Cacat Fisik dan Mental,Perempuan,
2017,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Cacat Lainnya,Perempuan,6
2017,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA TIMUR,JATINEGARA,BALI MESTER,Cacat Fisik dan Mental,Perempuan,
2017,JAKARTA TIMUR,JATINEGARA,BALI MESTER,Cacat Lainnya,Perempuan,
2017,JAKARTA TIMUR,JATINEGARA,BALI MESTER,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,Cacat Fisik,Perempuan,1
2017,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,Cacat Fisik dan Mental,Perempuan,1
2017,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,Cacat Lainnya,Perempuan,1
2017,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,Cacat Mental/Jiwa,Perempuan,2
2017,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,Cacat Fisik,Perempuan,2
2017,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,Cacat Fisik dan Mental,Perempuan,1
2017,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,Cacat Mental/Jiwa,Perempuan,2
2017,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,Cacat Rungu/Wicara,Perempuan,
2017,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,Cacat Fisik dan Mental,Perempuan,
2017,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Cacat Fisik,Perempuan,1
2017,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Cacat Fisik dan Mental,Perempuan,1
2017,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Cacat Lainnya,Perempuan,2
2017,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Cacat Netra/Buta,Perempuan,1
2017,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Cacat Rungu/Wicara,Perempuan,2
2017,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,Cacat Fisik,Perempuan,1
2017,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,Cacat Lainnya,Perempuan,1
2017,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,Cacat Lainnya,Perempuan,1
2017,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,Cacat Netra/Buta,Perempuan,1
2017,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,Cacat Rungu/Wicara,Perempuan,3
2017,JAKARTA TIMUR,KRAMATJATI,TENGAH,Cacat Fisik,Perempuan,
2017,JAKARTA TIMUR,KRAMATJATI,TENGAH,Cacat Lainnya,Perempuan,
2017,JAKARTA TIMUR,KRAMATJATI,TENGAH,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA TIMUR,KRAMATJATI,DUKUH,Cacat Lainnya,Perempuan,
2017,JAKARTA TIMUR,KRAMATJATI,DUKUH,Cacat Mental/Jiwa,Perempuan,2
2017,JAKARTA TIMUR,KRAMATJATI,DUKUH,Cacat Rungu/Wicara,Perempuan,
2017,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Cacat Fisik,Perempuan,2
2017,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Cacat Fisik dan Mental,Perempuan,
2017,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Cacat Lainnya,Perempuan,3
2017,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Cacat Mental/Jiwa,Perempuan,3
2017,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Cacat Netra/Buta,Perempuan,1
2017,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Cacat Rungu/Wicara,Perempuan,3
2017,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Cacat Fisik,Perempuan,
2017,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Cacat Fisik dan Mental,Perempuan,
2017,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Cacat Lainnya,Perempuan,1
2017,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Cacat Netra/Buta,Perempuan,1
2017,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Cacat Rungu/Wicara,Perempuan,
2017,JAKARTA TIMUR,KRAMATJATI,CILILITAN,Cacat Fisik dan Mental,Perempuan,1
2017,JAKARTA TIMUR,KRAMATJATI,CILILITAN,Cacat Mental/Jiwa,Perempuan,3
2017,JAKARTA TIMUR,KRAMATJATI,CILILITAN,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA TIMUR,KRAMATJATI,CAWANG,Cacat Fisik,Perempuan,
2017,JAKARTA TIMUR,KRAMATJATI,CAWANG,Cacat Lainnya,Perempuan,1
2017,JAKARTA TIMUR,KRAMATJATI,CAWANG,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA TIMUR,PASAR REBO,GEDONG,Cacat Fisik,Perempuan,
2017,JAKARTA TIMUR,PASAR REBO,GEDONG,Cacat Mental/Jiwa,Perempuan,3
2017,JAKARTA TIMUR,PASAR REBO,BARU,Cacat Fisik,Perempuan,2
2017,JAKARTA TIMUR,PASAR REBO,BARU,Cacat Fisik dan Mental,Perempuan,1
2017,JAKARTA TIMUR,PASAR REBO,BARU,Cacat Lainnya,Perempuan,
2017,JAKARTA TIMUR,PASAR REBO,BARU,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA TIMUR,PASAR REBO,BARU,Cacat Netra/Buta,Perempuan,
2017,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Cacat Fisik,Perempuan,4
2017,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Cacat Fisik dan Mental,Perempuan,
2017,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Cacat Lainnya,Perempuan,7
2017,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Cacat Mental/Jiwa,Perempuan,3
2017,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Cacat Netra/Buta,Perempuan,2
2017,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA TIMUR,PASAR REBO,KALISARI,Cacat Fisik,Perempuan,
2017,JAKARTA TIMUR,PASAR REBO,KALISARI,Cacat Fisik dan Mental,Perempuan,1
2017,JAKARTA TIMUR,PASAR REBO,KALISARI,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA TIMUR,PASAR REBO,KALISARI,Cacat Netra/Buta,Perempuan,2
2017,JAKARTA TIMUR,PASAR REBO,KALISARI,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA TIMUR,PASAR REBO,PEKAYON,Cacat Fisik dan Mental,Perempuan,1
2017,JAKARTA TIMUR,PASAR REBO,PEKAYON,Cacat Lainnya,Perempuan,2
2017,JAKARTA TIMUR,PASAR REBO,PEKAYON,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA TIMUR,PASAR REBO,PEKAYON,Cacat Netra/Buta,Perempuan,2
2017,JAKARTA TIMUR,PASAR REBO,PEKAYON,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA TIMUR,CAKUNG,JATINEGARA,Cacat Fisik,Perempuan,3
2017,JAKARTA TIMUR,CAKUNG,JATINEGARA,Cacat Lainnya,Perempuan,
2017,JAKARTA TIMUR,CAKUNG,JATINEGARA,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA TIMUR,CAKUNG,JATINEGARA,Cacat Netra/Buta,Perempuan,
2017,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Cacat Lainnya,Perempuan,
2017,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Cacat Netra/Buta,Perempuan,
2017,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Cacat Rungu/Wicara,Perempuan,
2017,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Cacat Fisik,Perempuan,6
2017,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Cacat Fisik dan Mental,Perempuan,2
2017,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Cacat Lainnya,Perempuan,5
2017,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Cacat Mental/Jiwa,Perempuan,9
2017,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Cacat Netra/Buta,Perempuan,4
2017,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Cacat Rungu/Wicara,Perempuan,9
2017,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Cacat Fisik,Perempuan,
2017,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Cacat Lainnya,Perempuan,
2017,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Cacat Fisik,Perempuan,
2017,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Cacat Lainnya,Perempuan,1
2017,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Cacat Netra/Buta,Perempuan,3
2017,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Cacat Fisik,Perempuan,1
2017,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Cacat Fisik,Perempuan,3
2017,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Cacat Lainnya,Perempuan,2
2017,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Cacat Netra/Buta,Perempuan,1
2017,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Cacat Fisik,Perempuan,
2017,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Cacat Lainnya,Perempuan,1
2017,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Cacat Netra/Buta,Perempuan,
2017,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Cacat Fisik,Perempuan,5
2017,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Cacat Fisik dan Mental,Perempuan,2
2017,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Cacat Lainnya,Perempuan,4
2017,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Cacat Netra/Buta,Perempuan,2
2017,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Cacat Fisik,Perempuan,1
2017,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Cacat Fisik dan Mental,Perempuan,1
2017,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Cacat Lainnya,Perempuan,4
2017,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Cacat Mental/Jiwa,Perempuan,5
2017,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Cacat Netra/Buta,Perempuan,1
2017,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Cacat Rungu/Wicara,Perempuan,3
2017,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Cacat Fisik,Perempuan,2
2017,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Cacat Lainnya,Perempuan,2
2017,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Cacat Netra/Buta,Perempuan,1
2017,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Cacat Fisik,Perempuan,2
2017,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Cacat Netra/Buta,Perempuan,1
2017,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Cacat Fisik,Perempuan,3
2017,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Cacat Fisik dan Mental,Perempuan,2
2017,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Cacat Lainnya,Perempuan,1
2017,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Cacat Netra/Buta,Perempuan,1
2017,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Cacat Rungu/Wicara,Perempuan,4
2017,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Cacat Fisik,Perempuan,
2017,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Cacat Lainnya,Perempuan,1
2017,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA TIMUR,MAKASAR,MAKASAR,Cacat Fisik dan Mental,Perempuan,1
2017,JAKARTA TIMUR,MAKASAR,MAKASAR,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA TIMUR,MAKASAR,MAKASAR,Cacat Netra/Buta,Perempuan,1
2017,JAKARTA TIMUR,MAKASAR,MAKASAR,Cacat Rungu/Wicara,Perempuan,4
2017,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Cacat Fisik,Perempuan,
2017,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Cacat Fisik dan Mental,Perempuan,
2017,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Cacat Lainnya,Perempuan,1
2017,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Cacat Netra/Buta,Perempuan,
2017,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Cacat Rungu/Wicara,Perempuan,
2017,JAKARTA TIMUR,MAKASAR,KEBON PALA,Cacat Fisik,Perempuan,1
2017,JAKARTA TIMUR,MAKASAR,KEBON PALA,Cacat Lainnya,Perempuan,3
2017,JAKARTA TIMUR,MAKASAR,KEBON PALA,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Cacat Fisik,Perempuan,2
2017,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Cacat Lainnya,Perempuan,1
2017,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Cacat Mental/Jiwa,Perempuan,2
2017,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Cacat Rungu/Wicara,Perempuan,3
2017,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Cacat Fisik,Perempuan,1
2017,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA TIMUR,CIRACAS,CIRACAS,Cacat Fisik,Perempuan,
2017,JAKARTA TIMUR,CIRACAS,CIRACAS,Cacat Fisik dan Mental,Perempuan,1
2017,JAKARTA TIMUR,CIRACAS,CIRACAS,Cacat Lainnya,Perempuan,3
2017,JAKARTA TIMUR,CIRACAS,CIRACAS,Cacat Rungu/Wicara,Perempuan,
2017,JAKARTA TIMUR,CIRACAS,CIBUBUR,Cacat Fisik,Perempuan,
2017,JAKARTA TIMUR,CIRACAS,CIBUBUR,Cacat Lainnya,Perempuan,1
2017,JAKARTA TIMUR,CIRACAS,CIBUBUR,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA TIMUR,CIRACAS,CIBUBUR,Cacat Netra/Buta,Perempuan,
2017,JAKARTA TIMUR,CIRACAS,CIBUBUR,Cacat Rungu/Wicara,Perempuan,2
2017,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Cacat Lainnya,Perempuan,32
2017,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Cacat Netra/Buta,Perempuan,1
2017,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Cacat Rungu/Wicara,Perempuan,1
